make,model,transmission,engine_size,fuel_type,city_mpg,highway_mpg,combined_mpg,year
FORD,Galaxy Model Year Post 2012´┐¢,M6,1596,Petrol,31.0,46.3,39.2,2012
FORD,Galaxy Model Year Post 2012´┐¢,M6,1560,Diesel,47.9,57.6,54.3,2012
FORD,Galaxy Model Year Post 2012´┐¢,A6,1999,Petrol,25.7,44.1,34.9,2012
FORD,Galaxy Model Year Post 2012´┐¢,M6,1997,Diesel,42.2,60.1,52.3,2012
FORD,Galaxy Model Year Post 2012´┐¢,A6,1997,Diesel,38.2,54.3,47.1,2012
FORD,Galaxy Model Year Post 2012´┐¢,M6,1997,Diesel,42.2,60.1,52.3,2012
FORD,Galaxy Model Year Post 2012´┐¢,A6,1997,Diesel,38.2,54.3,47.1,2012
FORD,Galaxy Model Year Post 2012´┐¢,M6,2179,Diesel,33.6,48.7,41.5,2012
FORD,Galaxy Model Year Post 2012´┐¢,A6,2179,Diesel,30.1,48.7,39.8,2012
FORD,Galaxy Model Year Pre 2012´┐¢,M6,1596,Petrol,31.0,46.3,39.2,2012
FORD,Galaxy Model Year Pre 2012´┐¢,M6,1560,Diesel,47.9,57.6,54.3,2012
FORD,Galaxy Model Year Pre 2012´┐¢,M5,1999,Petrol,25.0,44.1,34.4,2012
FORD,Galaxy Model Year Pre 2012´┐¢,M5,1999,Petrol/E85 (Flex Fuel),19.2,32.8,25.9,2012
FORD,Galaxy Model Year Pre 2012´┐¢,M5,1999,Petrol,25.2,43.5,34.4,2012
FORD,Galaxy Model Year Pre 2012´┐¢,A6,1999,Petrol,25.7,44.1,34.9,2012
FORD,Galaxy Model Year Pre 2012´┐¢,M6,1997,Diesel,40.4,58.9,50.4,2012
FORD,Galaxy Model Year Pre 2012´┐¢,M6,1997,Diesel,40.4,58.9,50.4,2012
FORD,Galaxy Model Year Pre 2012´┐¢,A6,1997,Diesel,38.2,54.3,47.1,2012
FORD,Galaxy Model Year Pre 2012´┐¢,M6,1997,Diesel,40.4,58.9,50.4,2012
FORD,Galaxy Model Year Pre 2012´┐¢,A6,1997,Diesel,38.2,54.3,47.1,2012
FORD,Galaxy Model Year Pre 2012´┐¢,M6,2179,Diesel,33.6,48.7,41.5,2012
FORD,Galaxy Model Year Pre 2012´┐¢,A6,2179,Diesel,30.1,48.7,39.8,2012
FORD,Grand C-MAX Model Year Post 2012´┐¢,M6,1596,Petrol,34.4,51.4,42.8,2012
FORD,Grand C-MAX Model Year Post 2012´┐¢,M5,1596,Petrol,32.8,51.4,42.2,2012
FORD,Grand C-MAX Model Year Post 2012´┐¢,M6,1560,Diesel,48.7,64.2,57.6,2012
FORD,Grand C-MAX Model Year Post 2012´┐¢,M6,1596,Petrol,34.4,51.4,42.8,2012
FORD,Grand C-MAX Model Year Post 2012´┐¢,M6,1997,Diesel,42.8,62.8,53.3,2012
FORD,Grand C-MAX Model Year Post 2012´┐¢,A6,1997,Diesel,38.2,56.5,48.7,2012
FORD,Grand C-MAX Model Year Pre 2012´┐¢,M6,1596,Petrol,34.4,51.4,42.8,2012
FORD,Grand C-MAX Model Year Pre 2012´┐¢,M5,1596,Petrol,31.7,49.6,40.9,2012
FORD,Grand C-MAX Model Year Pre 2012´┐¢,M6,1560,Diesel,48.7,64.2,57.6,2012
FORD,Grand C-MAX Model Year Pre 2012´┐¢,M6,1596,Petrol,34.4,51.4,42.8,2012
FORD,Grand C-MAX Model Year Pre 2012´┐¢,M6,1997,Diesel,42.8,62.8,53.3,2012
FORD,Grand C-MAX Model Year Pre 2012´┐¢,A6,1997,Diesel,38.2,56.5,48.7,2012
FORD,Ka Model Year Post 2011,M5,1242,Petrol,48.7,64.2,57.6,2012
FORD,Ka Model Year Post 2011,M5,1248,Diesel,57.6,76.29999999999998,68.9,2012
FORD,Kuga Model Year Post 2011´┐¢,M6,1997,Diesel,38.2,56.5,47.9,2012
FORD,Kuga Model Year Post 2011´┐¢,M6-AWD,1997,Diesel,37.2,55.4,47.1,2012
FORD,Kuga Model Year Post 2011´┐¢,A6-AWD,1997,Diesel,33.2,48.7,41.5,2012
FORD,Kuga Model Year Post 2011´┐¢,M6-AWD,1997,Diesel,37.2,55.4,47.1,2012
FORD,Kuga Model Year Post 2011´┐¢,A6-AWD,1997,Diesel,33.2,48.7,41.5,2012
FORD,Kuga Model Year Post 2011´┐¢,M6-AWD,2521,Petrol,20.3,37.2,28.5,2012
FORD,Kuga Model Year Post 2011´┐¢,A5-AWD,2521,Petrol,19.3,36.2,27.4,2012
FORD,Kuga Model Year Pre 2011´┐¢,M6,1997,Diesel,37.7,56.5,47.9,2012
FORD,Kuga Model Year Pre 2011´┐¢,M6-AWD,1997,Diesel,37.2,55.4,47.1,2012
FORD,Kuga Model Year Pre 2011´┐¢,A6-AWD,1997,Diesel,33.2,48.7,41.5,2012
FORD,Kuga Model Year Pre 2011´┐¢,M6-AWD,1997,Diesel,37.2,55.4,47.1,2012
FORD,Kuga Model Year Pre 2011´┐¢,A6-AWD,1997,Diesel,33.2,48.7,41.5,2012
FORD,Kuga Model Year Pre 2011´┐¢,M6-AWD,2521,Petrol,20.3,37.2,28.5,2012
FORD,Kuga Model Year Pre 2011´┐¢,A5-AWD,2521,Petrol,19.3,36.2,27.4,2012
FORD,Mondeo Model Year Post 2012´┐¢,M6,1596,Petrol,34.4,52.3,44.1,2012
FORD,Mondeo Model Year Post 2012´┐¢,M6,1596,Petrol,34.4,52.3,44.1,2012
FORD,Mondeo Model Year Post 2012´┐¢,M5,1596,Petrol,31.0,53.3,42.2,2012
FORD,Mondeo Model Year Post 2012´┐¢,M5,1596,Petrol,31.0,53.3,42.2,2012
FORD,Mondeo Model Year Post 2012´┐¢,M6,1560,Diesel,56.5,72.4,65.7,2012
FORD,Mondeo Model Year Post 2012´┐¢,M6,1560,Diesel,56.5,72.4,65.7,2012
FORD,Mondeo Model Year Post 2012´┐¢,M5,1999,Petrol,25.2,47.1,35.8,2012
FORD,Mondeo Model Year Post 2012´┐¢,M5,1999,Petrol,25.2,47.1,35.8,2012
FORD,Mondeo Model Year Post 2012´┐¢,A6,1976,Petrol,26.4,47.1,36.7,2012
FORD,Mondeo Model Year Post 2012´┐¢,A6,1976,Petrol,26.4,47.1,36.7,2012
FORD,Mondeo Model Year Post 2012´┐¢,A6,1999,Petrol,25.9,47.1,36.7,2012
FORD,Mondeo Model Year Post 2012´┐¢,A6,1999,Petrol,25.9,47.1,36.7,2012
FORD,Mondeo Model Year Post 2012´┐¢,M6,1997,Diesel,46.3,67.3,57.6,2012
FORD,Mondeo Model Year Post 2012´┐¢,A6,1997,Diesel,39.2,60.1,50.4,2012
FORD,Mondeo Model Year Post 2012´┐¢,M6,1997,Diesel,46.3,67.3,57.6,2012
FORD,Mondeo Model Year Post 2012´┐¢,A6,1997,Diesel,39.2,60.1,50.4,2012
FORD,Mondeo Model Year Post 2012´┐¢,M6,1997,Diesel,46.3,67.3,57.6,2012
FORD,Mondeo Model Year Post 2012´┐¢,A6,1997,Diesel,39.2,60.1,50.4,2012
FORD,Mondeo Model Year Post 2012´┐¢,M6,1997,Diesel,46.3,67.3,57.6,2012
FORD,Mondeo Model Year Post 2012´┐¢,A6,1997,Diesel,39.2,60.1,50.4,2012
FORD,Mondeo Model Year Post 2012´┐¢,M6,2179,Diesel,36.2,56.5,47.1,2012
FORD,Mondeo Model Year Post 2012´┐¢,A6,2179,Diesel,31.4,55.4,43.5,2012
FORD,Mondeo Model Year Post 2012´┐¢,M6,2179,Diesel,36.2,56.5,47.1,2012
FORD,Mondeo Model Year Post 2012´┐¢,A6,2179,Diesel,31.4,55.4,43.5,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M6,1596,Petrol,34.4,52.3,44.1,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M6,1596,Petrol,34.4,52.3,44.1,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M5,1596,Petrol,30.7,52.3,41.5,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M5,1596,Petrol,30.7,52.3,41.5,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M6,1560,Diesel,56.5,72.4,65.7,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M6,1560,Diesel,56.5,72.4,65.7,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M5,1999,Petrol,25.2,47.1,35.8,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M5,1999,Petrol/E85 (Flex Fuel),19.8,35.3,27.4,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M5,1999,Petrol,25.0,47.1,35.3,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M5,1999,Petrol/E85 (Flex Fuel),19.8,35.3,27.4,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M5,1999,Petrol,25.0,47.1,35.3,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M5,1999,Petrol,25.2,47.1,35.8,2012
FORD,Mondeo Model Year Pre 2012´┐¢,A6,1976,Petrol,26.4,47.1,36.7,2012
FORD,Mondeo Model Year Pre 2012´┐¢,A6,1976,Petrol,26.4,47.1,36.7,2012
FORD,Mondeo Model Year Pre 2012´┐¢,A6,1999,Petrol,25.9,47.1,36.7,2012
FORD,Mondeo Model Year Pre 2012´┐¢,A6,1999,Petrol,25.9,47.1,36.7,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M6,1997,Diesel,42.8,62.8,53.3,2012
FORD,Mondeo Model Year Pre 2012´┐¢,A6,1997,Diesel,39.2,60.1,50.4,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M6,1997,Diesel,42.8,62.8,53.3,2012
FORD,Mondeo Model Year Pre 2012´┐¢,A6,1997,Diesel,39.2,60.1,50.4,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M6,1997,Diesel,42.8,62.8,53.3,2012
FORD,Mondeo Model Year Pre 2012´┐¢,A6,1997,Diesel,39.2,60.1,50.4,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M6,1997,Diesel,42.8,62.8,53.3,2012
FORD,Mondeo Model Year Pre 2012´┐¢,A6,1997,Diesel,39.2,60.1,50.4,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M6,2179,Diesel,36.2,56.5,47.1,2012
FORD,Mondeo Model Year Pre 2012´┐¢,A6,2179,Diesel,31.4,55.4,43.5,2012
FORD,Mondeo Model Year Pre 2012´┐¢,M6,2179,Diesel,36.2,56.5,47.1,2012
FORD,Mondeo Model Year Pre 2012´┐¢,A6,2179,Diesel,31.4,55.4,43.5,2012
FORD,S-MAX Model Year Post 2012´┐¢,M6,1596,Petrol,32.1,49.6,41.5,2012
FORD,S-MAX Model Year Post 2012´┐¢,M6,1560,Diesel,47.9,57.6,54.3,2012
FORD,S-MAX Model Year Post 2012´┐¢,A6,1999,Petrol,25.7,44.1,34.9,2012
FORD,S-MAX Model Year Post 2012´┐¢,A6,1999,Petrol,24.6,43.5,34.0,2012
FORD,S-MAX Model Year Post 2012´┐¢,M6,1997,Diesel,42.2,60.1,52.3,2012
FORD,S-MAX Model Year Post 2012´┐¢,A6,1997,Diesel,38.2,54.3,47.1,2012
FORD,S-MAX Model Year Post 2012´┐¢,M6,1997,Diesel,42.2,60.1,52.3,2012
FORD,S-MAX Model Year Post 2012´┐¢,A6,1997,Diesel,38.2,54.3,47.1,2012
FORD,S-MAX Model Year Post 2012´┐¢,M6,2179,Diesel,34.4,49.6,42.8,2012
FORD,S-MAX Model Year Post 2012´┐¢,A6,2179,Diesel,30.1,48.7,39.8,2012
FORD,S-MAX Model Year Pre 2012´┐¢,M6,1596,Petrol,32.1,49.6,41.5,2012
FORD,S-MAX Model Year Pre 2012´┐¢,M6,1560,Diesel,47.9,57.6,54.3,2012
FORD,S-MAX Model Year Pre 2012´┐¢,M5,1999,Petrol,25.0,44.1,34.4,2012
FORD,S-MAX Model Year Pre 2012´┐¢,M5,1999,Petrol/E85 (Flex Fuel),19.2,32.8,25.9,2012
FORD,S-MAX Model Year Pre 2012´┐¢,M5,1999,Petrol,25.2,43.5,34.4,2012
FORD,S-MAX Model Year Pre 2012´┐¢,A6,1999,Petrol,25.7,44.1,34.9,2012
FORD,S-MAX Model Year Pre 2012´┐¢,A6,1999,Petrol,24.6,43.5,34.0,2012
FORD,S-MAX Model Year Pre 2012´┐¢,M6,1997,Diesel,40.4,58.9,50.4,2012
FORD,S-MAX Model Year Pre 2012´┐¢,M6,1997,Diesel,40.4,58.9,50.4,2012
FORD,S-MAX Model Year Pre 2012´┐¢,A6,1997,Diesel,38.2,54.3,47.1,2012
FORD,S-MAX Model Year Pre 2012´┐¢,M6,1997,Diesel,40.4,58.9,50.4,2012
FORD,S-MAX Model Year Pre 2012´┐¢,A6,1997,Diesel,38.2,54.3,47.1,2012
FORD,S-MAX Model Year Pre 2012´┐¢,M6,2179,Diesel,34.4,49.6,42.8,2012
FORD,S-MAX Model Year Pre 2012´┐¢,A6,2179,Diesel,30.1,48.7,39.8,2012
HONDA,Accord Saloon Model Year 2011,M6,1997,Petrol,29.4,47.9,38.7,2012
HONDA,Accord Saloon Model Year 2011,A5,1997,Petrol,26.6,47.9,37.2,2012
HONDA,Accord Saloon Model Year 2011,M6,1997,Petrol,28.8,46.3,37.7,2012
HONDA,Accord Saloon Model Year 2011,A5,1997,Petrol,25.9,46.3,36.2,2012
HONDA,Accord Saloon Model Year 2011,M6,2199,Diesel,38.7,61.4,50.4,2012
HONDA,Accord Saloon Model Year 2011,A5,2199,Diesel,33.2,53.3,44.1,2012
HONDA,Accord Saloon Model Year 2011,M6,2199,Diesel,38.7,61.4,50.4,2012
HONDA,Accord Saloon Model Year 2011,M6,2199,Diesel,38.7,60.1,50.4,2012
HONDA,Accord Saloon Model Year 2011,M6,2199,Diesel,37.7,57.6,48.7,2012
HONDA,Accord Saloon Model Year 2011,A5,2354,Petrol,22.6,42.8,32.5,2012
HONDA,Accord Saloon Model Year 2011,M6,2354,Petrol,23.2,39.8,31.4,2012
HONDA,Accord Saloon Model Year 2012,M6,1997,Petrol,31.4,50.4,40.9,2012
HONDA,Accord Saloon Model Year 2012,A5,1997,Petrol,28.0,50.4,38.7,2012
HONDA,Accord Saloon Model Year 2012,M6,1997,Petrol,31.4,50.4,40.9,2012
HONDA,Accord Saloon Model Year 2012,A5,1997,Petrol,28.0,50.4,38.7,2012
HONDA,Accord Saloon Model Year 2012,M6,1997,Petrol,31.0,48.7,40.4,2012
HONDA,Accord Saloon Model Year 2012,A5,1997,Petrol,27.7,49.6,38.7,2012
HONDA,Accord Saloon Model Year 2012,M6,2199,Diesel,41.5,64.2,53.3,2012
HONDA,Accord Saloon Model Year 2012,A5,2199,Diesel,34.9,56.5,46.3,2012
HONDA,Accord Saloon Model Year 2012,M6,2199,Diesel,41.5,64.2,53.3,2012
HONDA,Accord Saloon Model Year 2012,A5,2199,Diesel,34.9,56.5,46.3,2012
HONDA,Accord Saloon Model Year 2012,M6,2199,Diesel,40.9,62.8,52.3,2012
HONDA,Accord Saloon Model Year 2012,A5,2199,Diesel,34.4,55.4,45.6,2012
HONDA,Accord Saloon Model Year 2012,M6,2199,Diesel,39.8,58.9,50.4,2012
HONDA,Accord Saloon Model Year 2012,A5,2354,Petrol,23.5,44.8,33.6,2012
HONDA,Accord Saloon Model Year 2012,M6,2354,Petrol,24.4,40.9,32.8,2012
HONDA,Accord Saloon Model Year 2013,M6,1997,Petrol,31.4,50.4,40.9,2012
HONDA,Accord Saloon Model Year 2013,A5,1997,Petrol,28.0,50.4,38.7,2012
HONDA,Accord Saloon Model Year 2013,M6,1997,Petrol,31.4,50.4,40.9,2012
HONDA,Accord Saloon Model Year 2013,A5,1997,Petrol,28.0,50.4,38.7,2012
HONDA,Accord Saloon Model Year 2013,M6,2199,Diesel,41.5,64.2,53.3,2012
HONDA,Accord Saloon Model Year 2013,A5,2199,Diesel,34.9,56.5,46.3,2012
HONDA,Accord Saloon Model Year 2013,M6,2199,Diesel,41.5,64.2,53.3,2012
HONDA,Accord Saloon Model Year 2013,A5,2199,Diesel,34.9,56.5,46.3,2012
HONDA,Accord Saloon Model Year 2013,M6,2199,Diesel,39.8,58.9,50.4,2012
HONDA,Accord Saloon Model Year 2013,A5,2354,Petrol,23.5,44.8,33.6,2012
HONDA,Accord Saloon Model Year 2013,M6,2354,Petrol,24.4,40.9,32.8,2012
HONDA,Accord Tourer Model Year 2011,M6,1997,Petrol,29.4,46.3,38.2,2012
HONDA,Accord Tourer Model Year 2011,A5,1997,Petrol,26.2,46.3,35.8,2012
HONDA,Accord Tourer Model Year 2011,M6,1997,Petrol,28.5,44.8,37.2,2012
HONDA,Accord Tourer Model Year 2011,A5,1997,Petrol,25.9,44.8,35.3,2012
HONDA,Accord Tourer Model Year 2011,M6,2199,Diesel,38.2,57.6,48.7,2012
HONDA,Accord Tourer Model Year 2011,A5,2199,Diesel,32.8,52.3,42.8,2012
HONDA,Accord Tourer Model Year 2011,M6,2199,Diesel,38.2,57.6,48.7,2012
HONDA,Accord Tourer Model Year 2011,A5,2199,Diesel,32.8,52.3,42.8,2012
HONDA,Accord Tourer Model Year 2011,M6,2199,Diesel,37.2,56.5,47.1,2012
HONDA,Accord Tourer Model Year 2011,A5,2354,Petrol,22.2,40.9,31.0,2012
HONDA,Accord Tourer Model Year 2011,M6,2354,Petrol,22.6,38.2,30.7,2012
HONDA,Accord Tourer Model Year 2012,M6,1997,Petrol,30.7,48.7,40.4,2012
HONDA,Accord Tourer Model Year 2012,A5,1997,Petrol,27.7,49.6,38.7,2012
HONDA,Accord Tourer Model Year 2012,M6,1997,Petrol,30.7,48.7,40.4,2012
HONDA,Accord Tourer Model Year 2012,A5,1997,Petrol,27.7,49.6,38.7,2012
HONDA,Accord Tourer Model Year 2012,M6,2199,Diesel,40.9,61.4,51.4,2012
HONDA,Accord Tourer Model Year 2012,A5,2199,Diesel,34.4,54.3,44.8,2012
HONDA,Accord Tourer Model Year 2012,M6,2199,Diesel,40.9,61.4,51.4,2012
HONDA,Accord Tourer Model Year 2012,A5,2199,Diesel,34.4,54.3,44.8,2012
HONDA,Accord Tourer Model Year 2012,M6,2199,Diesel,40.4,60.1,50.4,2012
HONDA,Accord Tourer Model Year 2012,A5,2199,Diesel,34.0,53.3,44.1,2012
HONDA,Accord Tourer Model Year 2012,M6,2199,Diesel,39.2,57.6,49.6,2012
HONDA,Accord Tourer Model Year 2012,A5,2354,Petrol,23.3,43.5,32.8,2012
HONDA,Accord Tourer Model Year 2012,M6,2354,Petrol,24.4,40.4,32.5,2012
HONDA,Accord Tourer Model Year 2013,M6,1997,Petrol,30.7,48.7,40.4,2012
HONDA,Accord Tourer Model Year 2013,A5,1997,Petrol,27.7,49.6,38.7,2012
HONDA,Accord Tourer Model Year 2013,M6,1997,Petrol,30.7,48.7,40.4,2012
HONDA,Accord Tourer Model Year 2013,A5,1997,Petrol,27.7,49.6,38.7,2012
HONDA,Accord Tourer Model Year 2013,M6,2199,Diesel,40.9,61.4,51.4,2012
HONDA,Accord Tourer Model Year 2013,A5,2199,Diesel,34.4,54.3,44.8,2012
HONDA,Accord Tourer Model Year 2013,M6,2199,Diesel,40.9,61.4,51.4,2012
HONDA,Accord Tourer Model Year 2013,A5,2199,Diesel,34.4,54.3,44.8,2012
HONDA,Accord Tourer Model Year 2013,M6,2199,Diesel,39.2,57.6,49.6,2012
HONDA,Accord Tourer Model Year 2013,A5,2354,Petrol,23.3,43.5,32.8,2012
HONDA,Accord Tourer Model Year 2013,M6,2354,Petrol,24.4,40.4,32.5,2012
HONDA,Civic 3 door Model Year 2011,A5,1339,Petrol,40.9,55.4,49.6,2012
HONDA,Civic 3 door Model Year 2011,M6,1339,Petrol,38.7,56.5,47.9,2012
HONDA,Civic 3 door Model Year 2011,M6,1799,Petrol,32.1,51.4,42.2,2012
HONDA,Civic 5 door Model Year 2011,M6,1339,Petrol,38.7,56.5,47.9,2012
HONDA,Civic 5 door Model Year 2011,A5,1339,Petrol,40.9,55.4,49.6,2012
HONDA,Civic 5 door Model Year 2011,M6,1799,Petrol,32.1,51.4,42.2,2012
HONDA,Civic 5 door Model Year 2011,A5,1799,Petrol,28.2,48.7,38.7,2012
HONDA,Civic 5 door Model Year 2011,A5,1799,Petrol,28.8,50.4,39.8,2012
HONDA,Civic 5 door Model Year 2011,M6,1799,Petrol,32.8,51.4,42.8,2012
HONDA,Civic 5 door Model Year 2012,M6,1339,Petrol,42.2,60.1,52.3,2012
HONDA,Civic 5 door Model Year 2012,M6,1798,Petrol,37.2,57.6,47.1,2012
HONDA,Civic 5 door Model Year 2012,A5,1798,Petrol,32.5,57.6,44.8,2012
HONDA,Civic 5 door Model Year 2012,M6,1798,Petrol,37.2,54.3,46.3,2012
HONDA,Civic 5 door Model Year 2012,A5,1798,Petrol,32.5,56.5,44.1,2012
HONDA,Civic 5 door Model Year 2012,M6,1798,Petrol,38.7,57.6,48.7,2012
HONDA,Civic 5 door Model Year 2012,M6,2199,Diesel,55.4,76.29999999999998,67.3,2012
HONDA,Civic 5 door Model Year 2012,M6,2199,Diesel,54.3,72.4,64.2,2012
HONDA,CR-V Model Year 2011,M6,1997,Petrol,26.9,40.9,34.4,2012
HONDA,CR-V Model Year 2011,A5,1997,Petrol,25.4,41.5,33.6,2012
HONDA,CR-V Model Year 2011,M6,2199,Diesel,35.3,50.4,43.5,2012
HONDA,CR-V Model Year 2011,A5,2199,Diesel,29.7,45.6,38.2,2012
HONDA,CR-V Model Year 2012,M6,1997,Petrol,26.9,40.9,34.4,2012
HONDA,CR-V Model Year 2012,A5,1997,Petrol,25.4,41.5,33.6,2012
HONDA,CR-V Model Year 2012,M6,2199,Diesel,35.3,50.4,43.5,2012
HONDA,CR-V Model Year 2012,A5,2199,Diesel,29.7,45.6,38.2,2012
HONDA,CR-Z Model Year 2011,M6,1497,Petrol Hybrid,46.3,64.2,56.5,2012
HONDA,CR-Z Model Year 2012,M6,1497,Petrol Hybrid,46.3,64.2,56.5,2012
HONDA,Insight Model Year 2011,CVT,1339,Petrol Hybrid,60.1,62.8,61.4,2012
HONDA,Insight Model Year 2011,CVT,1339,Petrol Hybrid,61.4,67.3,64.2,2012
HONDA,Insight Model Year 2012,CVT,1339,Petrol Hybrid,65.7,70.6,68.9,2012
HONDA,Insight Model Year 2012,CVT,1339,Petrol Hybrid,60.1,62.8,61.4,2012
HONDA,Jazz Model Year 2011,M5,1198,Petrol,42.2,60.1,52.3,2012
HONDA,Jazz Model Year 2011,A6,1339,Petrol,43.5,61.4,53.3,2012
HONDA,Jazz Model Year 2011,M5,1339,Petrol,42.2,57.6,51.4,2012
HONDA,Jazz Model Year 2011,A6,1339,Petrol,42.8,60.1,52.3,2012
HONDA,Jazz Model Year 2011,A6,1339,Petrol,41.5,58.9,51.4,2012
HONDA,Jazz Model Year 2011,M5,1339,Petrol,41.5,56.5,50.4,2012
HONDA,Jazz Model Year 2012,M5,1198,Petrol,42.8,61.4,53.3,2012
HONDA,Jazz Model Year 2012,M5,1198,Petrol,42.8,61.4,53.3,2012
HONDA,Jazz Model Year 2012,CVT,1339,Petrol Hybrid,61.4,64.2,62.8,2012
HONDA,Jazz Model Year 2012,CVT,1339,Petrol,42.2,61.4,52.3,2012
HONDA,Jazz Model Year 2012,M5,1339,Petrol,42.8,58.9,51.4,2012
HONDA,Jazz Model Year 2012,CVT,1339,Petrol,40.9,60.1,51.4,2012
HONDA,Jazz Model Year 2012,M5,1339,Petrol,42.2,57.7,50.4,2012
HONDA,Jazz Model Year 2013,M5,1198,Petrol,42.8,61.4,53.3,2012
HONDA,Jazz Model Year 2013,M5,1198,Petrol,42.8,61.4,53.3,2012
HONDA,Jazz Model Year 2013,CVT,1339,Petrol Hybrid,61.4,64.2,62.8,2012
HONDA,Jazz Model Year 2013,A6,1339,Petrol,42.2,61.4,52.3,2012
HONDA,Jazz Model Year 2013,M5,1339,Petrol,42.8,58.9,51.4,2012
HONDA,Jazz Model Year 2013,A6,1339,Petrol,40.9,60.1,51.4,2012
HONDA,Jazz Model Year 2013,M5,1339,Petrol,42.2,57.7,50.4,2012
HYUNDAI,i10,M5,998,Petrol,56.5,74.29999999999998,67.3,2012
HYUNDAI,i10,M5,1248,Petrol,50.4,68.9,61.4,2012
HYUNDAI,i10,A4,1248,Petrol,41.5,60.1,51.4,2012
HYUNDAI,i20,M5,1248,Petrol,43.5,65.7,55.4,2012
HYUNDAI,i20,M5,1396,Petrol,39.2,58.9,52.3,2012
HYUNDAI,i20,A4,1396,Petrol,36.7,60.1,48.7,2012
HYUNDAI,i20,M5,1396,Petrol,39.8,61.4,51.4,2012
HYUNDAI,i20,M5,1396,Diesel,55.4,74.29999999999998,67.3,2012
HYUNDAI,i20,M6,1396,Diesel,57.6,74.29999999999998,67.3,2012
HYUNDAI,i20,M6,1396,Diesel,68.9,80.7,76.29999999999998,2012
HYUNDAI,i20 2012 Facelift,M6,1120,Diesel,61.4,83.09999999999998,74.29999999999998,2012
HYUNDAI,i20 2012 Facelift,M6,1120,Diesel,78.5,94.2,88.29999999999998,2012
HYUNDAI,i20 2012 Facelift,M5,1248,Petrol,46.3,67.3,57.6,2012
HYUNDAI,i20 2012 Facelift,A4,1396,Petrol,34.9,58.9,47.1,2012
HYUNDAI,i20 2012 Facelift,M6,1396,Petrol,40.4,67.3,54.3,2012
HYUNDAI,i20 2012 Facelift,M6,1396,Petrol,39.8,62.8,52.3,2012
HYUNDAI,i20 2012 Facelift,M6,1396,Diesel,56.5,74.29999999999998,65.7,2012
HYUNDAI,i20 2012 Facelift,M6,1396,Diesel,70.6,83.09999999999998,76.29999999999998,2012
HYUNDAI,i30 Estate,M5,1396,Petrol,36.7,51.4,44.8,2012
HYUNDAI,i30 Estate,M6,1591,Petrol,35.3,51.4,43.5,2012
HYUNDAI,i30 Estate,A4,1591,Petrol,32.1,47.9,40.9,2012
HYUNDAI,i30 Estate,M6,1582,Diesel,52.3,65.7,60.1,2012
HYUNDAI,i30 Estate,A4,1582,Diesel,39.2,55.4,48.7,2012
HYUNDAI,i30 from March 2012,M6,1396,Diesel,53.3,80.7,68.9,2012
HYUNDAI,i30 from March 2012,M6,1396,Petrol,35.8,57.6,47.1,2012
HYUNDAI,i30 from March 2012,M6,1396,Petrol,33.6,58.9,46.3,2012
HYUNDAI,i30 from March 2012,A6,1582,Diesel,39.2,62.5,51.4,2012
HYUNDAI,i30 from March 2012,A6,1591,Petrol,29.7,54.3,41.5,2012
HYUNDAI,i30 from March 2012,M6,1582,Diesel,68.9,80.7,76.29999999999998,2012
HYUNDAI,i30 from March 2012,M6,1582,Diesel,67.3,78.5,74.29999999999998,2012
HYUNDAI,i30 from March 2012,M6,1582,Diesel,67.3,78.5,74.29999999999998,2012
HYUNDAI,i40 From September 2011,M6,1591,Petrol,35.3,52.3,44.1,2012
HYUNDAI,i40 From September 2011,M6,1591,Petrol,34.0,50.4,42.8,2012
HYUNDAI,i40 From September 2011,M6,1591,Petrol,37.2,55.4,47.1,2012
HYUNDAI,i40 From September 2011,A6,1685,Diesel,37.2,55.4,47.1,2012
HYUNDAI,i40 From September 2011,M6,1685,Diesel,47.9,61.4,55.4,2012
HYUNDAI,i40 From September 2011,M6,1685,Diesel,53.3,68.9,62.8,2012
HYUNDAI,i40 From September 2011,M6,1685,Diesel,53.3,76.29999999999998,65.7,2012
HYUNDAI,i800,M6,2497,Diesel,30.7,44.1,37.7,2012
HYUNDAI,i800,A5,2497,Diesel,25.2,38.7,32.1,2012
HYUNDAI,ix20,M6,1396,Diesel,56.5,67.3,62.8,2012
HYUNDAI,ix20,M6,1396,Diesel,60.1,67.3,65.7,2012
HYUNDAI,ix20,M5,1396,Petrol,39.2,53.3,47.1,2012
HYUNDAI,ix20,M5,1396,Petrol,42.8,55.4,50.4,2012
